4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,30
5,31
5,32
5,33
5,34
5,35
6,36
6,37
6,38
6,39
6,40
6,41
6,42
6,43
6,44
6,45
6,46
6,47
6,48
6,49
7,50
7,51
7,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
8,61
8,62
8,63
8,64
8,65
8,66
8,67
8,68
8,69
9,70
9,71
9,72
9,73
9,74
9,75
9,76
9,77
9,78
9,79
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
11,88
11,89
11,90
11,91
11,92
11,93
11,94
11,95
11,96
12,97
12,98
12,99
12,100
12,101
12,102
12,103
12,104
13,105
13,106
13,107
13,108
13,109
13,110
13,111
13,112
14,113
14,114
14,115
14,116
14,117
14,118
14,119
14,120
15,121
15,122
15,123
15,124
15,125
15,126
15,127
15,128
15,129
16,130
16,131
16,132
16,133
16,134
16,135
16,136
16,137
16,138
17,139
17,140
17,141
17,142
17,143
17,144
17,145
17,146
17,147
18,148
18,149
18,150
18,151
18,152
18,153
18,154
18,155
18,156
18,157
19,158
19,159
19,160
19,161
19,162
19,163
19,164
19,165
19,166
19,167
19,168
19,169
20,170
20,171
20,172
20,173
20,174
20,175
20,176
20,177
20,178
20,179
20,180
20,181
20,182
21,183
21,184
21,185
21,186
21,187
21,188
21,189
21,190
21,191
21,192
21,193
21,194
21,195
21,196
21,197
21,198
21,199
21,200
21,201
21,202
21,203
22,204
22,205
22,206
22,207
22,208
22,209
22,210
22,211
22,212
22,213
22,214
22,215
22,216
22,217
22,218
22,219
22,220
22,221
22,222
22,223
22,224
22,225
22,226
22,227
22,228
22,229
22,230
22,231
22,232
22,233
22,234
22,235
22,236
22,237
22,238
22,239
22,240
22,241
22,242
22,243
22,244
22,245
22,246
22,247
22,248
22,249
22,250
21,251
21,252
21,253
21,254
21,255
21,256
21,257
21,258
21,259
21,260
21,261
21,262
21,263
21,264
21,265
21,266
21,267
21,268
21,269
21,270
20,271
20,272
20,273
20,274
20,275
20,276
20,277
20,278
20,279
20,280
20,281
20,282
20,283
19,284
19,285
19,286
19,287
19,288
19,289
19,290
19,291
19,292
19,293
19,294
18,295
18,296
18,297
18,298
18,299
18,300
18,301
18,302
18,303
18,304
17,305
17,306
17,307
17,308
17,309
17,310
17,311
17,312
17,313
16,314
16,315
16,316
16,317
16,318
16,319
16,320
16,321
15,322
15,323
15,324
15,325
15,326
15,327
15,328
15,329
14,330
14,331
14,332
14,333
14,334
14,335
14,336
14,337
13,338
13,339
13,340
13,341
13,342
13,343
13,344
12,345
12,346
12,347
12,348
12,349
12,350
12,351
12,352
11,353
11,354
11,355
11,356
11,357
11,358
11,359
10,360
10,361
10,362
10,363
10,364
10,365
10,366
9,367
9,368
9,369
9,370
9,371
9,372
9,373
9,374
8,375
8,376
8,377
8,378
8,379
8,380
8,381
8,382
7,383
7,384
7,385
7,386
7,387
7,388
7,389
7,390
6,391
6,392
6,393
6,394
6,395
6,396
6,397
6,398
6,399
5,400
5,401
5,402
5,403
5,404
5,405
5,406
5,407
5,408
4,409
4,410
4,411
4,412
4,413
4,414
4,415
4,416
4,417
4,418
4,419
3,420
3,421
3,422
3,423
3,424
3,425
3,426
3,427
3,428
3,429
3,430
3,431
3,432
2,433
2,434
2,435
2,436
2,437
2,438
2,439
2,440
2,441
2,442
2,443
2,444
2,445
2,446
2,447
2,448
2,449
2,450
1,451
1,452
1,453
1,454
1,455
1,456
1,457
1,458
1,459
1,460
1,461
1,462
1,463
1,464
1,465
1,466
1,467
1,468
1,469
1,470
1,471
1,472
1,473
1,474
1,475
1,476
1,477
